"_id",total_tags,total_views,category_title
6F5x2ArbQKU,18,408213,Sports
kqbJCW-jxYM,13,407075,Music
WqMOHepSpkU,0.0,406930,Sports
iztt-GoNv18,4,406742,Sports
"_6lGaYh71g4",14,406422,Travel & Events
fS37K3Lcf6g,10,406422,Entertainment
M_wZMgZNpaM,8,405412,People & Blogs
e9byydi6cns,16,404861,Music
"-3VBPAZPTQI",13,404690,People & Blogs
JpR_JaVguBk,24,404397,Entertainment
rjIsrpAg3JE,9,404313,News & Politics
5JTMOt4BeDc,29,404143,Entertainment
UYDAgS2Mr6M,7,403559,Entertainment
KjHan6D3O3g,6,403548,Music
ZQ8ir66M5XU,15,403283,Entertainment
BOhylL90UVQ,17,402345,Music
D2mjQP8cmYA,15,401375,Film & Animation
I6YQz96PYvw,0.0,399274,Film & Animation
ir8UofAKNCM,11,396920,People & Blogs
Y9PYlF43i3g,24,396262,Entertainment
o3CaFMmKA7A,43,395808,Comedy
9GqL1DSQDL0,7,395774,Howto & Style
ciaSosapI5Q,20,394835,Science & Technology
aAG9G35ioT8,2,394335,Film & Animation
sdnD09M5uj0,6,394151,Music
WBxwX1myxqc,40,393218,Sports
aRz_XfwcVtU,4,391156,Music
esewCYA424k,40,388940,Entertainment
CpXaNIT8P5I,31,388683,Entertainment
mwpHSMv1pI4,41,388606,Comedy
XthLQZWIshQ,29,387500,Film & Animation
LHDHdyB0A5o,13,387357,Film & Animation
fZB-ptAnoQc,8,385615,Music
kDVMAIGZvvw,39,385595,Entertainment
Aeful-nI3ao,9,385525,Entertainment
riaA0GW9jeI,42,383206,Entertainment
JXZG_Qcm6Nw,9,382665,Music
"_H3OHSoNQUI",25,382446,Entertainment
LftOOM6qlJ4,32,381741,People & Blogs
UQHSK-kgONk,8,381675,Music
AM1pavPRU8E,17,381343,Entertainment
lHNmUUi6LzM,36,379476,Comedy
Qc9-dHabR2E,17,379118,Entertainment
d4a9KApRUks,39,378492,Sports
qLVZiKDNxtw,36,378334,Entertainment
4FgV0yBZG6E,34,375897,Comedy
7sce--mR0kA,29,374763,Sports
9lH5NgUnPUs,16,374728,People & Blogs
OunFUkc2JeY,38,374585,Entertainment
6x3iBCfHFDc,36,374541,Music
kPEzyLTR-a4,32,374013,Comedy
QQDL4stQCqo,20,373727,Film & Animation
juYDGDEIGVk,12,373520,Film & Animation
9bAiXJoNdy0,9,370481,Comedy
qtWjb6ZJ3OQ,27,370125,Sports
8nWw8q3zEpw,12,369844,People & Blogs
CFMRJSPDr2k,29,369367,Comedy
0Yp9WS6cJFA,11,369291,Entertainment
pojXEFDFMw8,35,369011,Entertainment
1R0Xgq1bxZI,18,367132,Comedy
MYATU9yZODE,18,366988,People & Blogs
AyiRO0_Ta7o,17,366765,Sports
YfWSMMPnTiI,31,366449,Entertainment
LMCuKltaY3M,5,365565,Music
hwnDMahSwNI,7,365407,News & Politics
Nsg6ZDd4NfQ,32,364750,Howto & Style
YuAA5DEXbG4,6,362640,Entertainment
TbniWvd5OZ4,13,362554,Entertainment
MnpB1X5VbOQ,18,362474,Entertainment
ceJcHUoO734,7,362065,Gaming
8QCxV--St8o,8,360462,Music
KP0r5LSbWL4,15,360084,Music
bU-vnDmxd1Q,28,359447,Entertainment
IUmdcd_8Vwc,33,358231,Howto & Style
Sf2ttFEyptg,7,358085,Music
bxeHBBf21UY,18,357668,Sports
arY6lepNdzU,30,357624,Gaming
om0h_r2TAmw,29,357460,Gaming
G9j8wV0ghlg,27,357430,Howto & Style
vFK7oWLWapc,0.0,357409,Film & Animation
oEtEBOy0ys8,14,356088,Entertainment
ScHb-rczYbM,33,355384,Sports
Kc6j1IAK19k,29,354691,Film & Animation
HNa_UWX51_s,22,354338,Music
IEq4clKnsdA,12,353574,Entertainment
0lXX3dJUAGY,35,353435,Education
4TcIHlJQpEQ,40,353153,Entertainment
l9Rwc7-p5uA,0.0,352531,Film & Animation
ljEjBIZ2qCQ,12,351319,People & Blogs
NBYL_QwYhjs,24,350116,Sports
AB_u_kOSP8Y,25,349326,Sports
UAdJvXMIlXc,0.0,348863,Science & Technology
wjdXv3bOtqc,1,348471,Music
kIHhVkkHV2k,27,347257,Howto & Style
FZ4Na4rkst8,29,346725,People & Blogs
"-5WBCrazSfg",30,345486,Sports
PDELaG1YreU,32,345395,Gaming
JWH5KE1atAg,7,344710,Music
07w3u8iLa-s,0.0,344639,Film & Animation
aw-r_G7rfnU,23,343805,Comedy
UedDBjWIMgU,10,343592,Entertainment
ev2RHDUkE4M,14,343456,Entertainment
pomoP2SH8Cg,31,343286,Entertainment
Ps-nEyvsCKY,26,342865,Entertainment
xp0m08eOD5U,13,342386,Music
8rWuGBPA7bE,21,341655,Pets & Animals
8ETcciGbBss,28,341639,News & Politics
cokpaG9SyiE,33,341002,Gaming
HmBIn9De-Yc,14,340750,Entertainment
Z7-R881j6UY,10,339976,Howto & Style
w8elLwSfGEM,13,339646,Entertainment
DRfniGCgW0I,19,339517,Pets & Animals
RAXo1Y7AK_I,8,338268,People & Blogs
vN-9kXivHZ8,40,337432,Entertainment
1hTLGlgZ4Z8,22,336967,Entertainment
jy-eDZkhljg,0.0,336349,Entertainment
"_fQtxKmgJC8",31,336112,Gaming
mOvMR9K4YNc,3,335501,Sports
EYkEshCOhEU,14,335478,People & Blogs
PmH948yZwhE,11,334870,Music
C8dfiDeJeDU,4,334653,Education
Wjq7x2d_s1w,7,334492,Music
EZOZ-XD5wmg,31,334209,People & Blogs
UtuUGoN6HPo,25,333699,Entertainment
MiqL5nR5Cyc,29,333525,Comedy
rvkm8DPbWgc,7,332911,Comedy
c7gO55FhKUQ,0.0,332751,Music
L9YpYhe_L2A,5,332236,People & Blogs
fkBYn3QkgpA,34,332228,People & Blogs
CQZdAK_0PXU,11,331571,People & Blogs
exdrZa-k0GY,50,330984,Gaming
1HcoMNJUiM0,15,330869,Film & Animation
XtqJd4-VX94,39,330839,Sports
dPcclBGKAMw,2,330650,Entertainment
52L2HML5O1k,13,330439,Entertainment
qqs3fxfmWr4,9,330435,Science & Technology
Zy6nbhUW_5E,21,330289,Howto & Style
03RQLmDNIEw,31,330158,Howto & Style
TosJRlDgKCA,0.0,330155,Sports
spOc_9ZhshU,20,328941,Entertainment
FUzs2oMEs8w,30,328651,Music
D8mu5AgUsPs,36,327679,Entertainment
P2z7Jwu5OfQ,36,327325,Comedy
l8B5dqjsZUs,10,326871,Film & Animation
4Lng7bi50To,38,325494,Sports
N2MHDzMcGpg,0.0,325229,Music
QkR_xPPmT70,14,324600,Entertainment
BVRvrvCQdmg,15,324342,Gaming
UCKC-QVcVn0,7,324151,Science & Technology
o7OwzKm8aa0,16,323881,Comedy
dm6ZSfE5muc,10,323417,People & Blogs
m7CtnR47w20,38,323233,Science & Technology
EyRzpUQTIGA,24,323072,Gaming
59-oYSzold0,4,322376,People & Blogs
LwZC54Ubl8w,18,322017,Gaming
XR2ezV6pusk,9,321632,Comedy
iWVlOHSmzzo,29,321478,Entertainment
SGuSLRZgr5U,2,320510,News & Politics
uUCdUCxTjyI,19,320287,Music
xxWXD073Ql0,23,318635,Howto & Style
"_akwfRuL4os",0.0,318386,People & Blogs
"_P3l2rwAaOs",14,317661,Entertainment
clIvdBfCHOE,39,317121,People & Blogs
5zP4yWzb24M,11,316863,Music
YMdo_0H1thU,37,316651,Entertainment
s9EE_r0WRMk,15,316143,Howto & Style
51cbHTKdILA,28,316044,Music
EUtaUM0mfc8,25,316043,People & Blogs
2XPF3Snm9JE,11,315612,Entertainment
1xvyVnkcgtE,22,315175,Gaming
xPsEiZAOb_I,24,314718,Entertainment
uD6IkyLMNkQ,19,314613,Music
L-T-aSHM0fc,37,313347,Music
ZdtobM01EHM,12,313192,Music
IKuKZIISPE0,45,312224,Entertainment
4LqZdkkBDas,4,311196,People & Blogs
5ER1LOarlgg,1,310501,People & Blogs
eYf1IKFNHgM,38,309535,Comedy
2TQAP-uAN9I,31,309412,Sports
dcVFxgm2S1I,10,308959,Entertainment
p6keMgLmFEk,34,307752,Education
XdE5Psqh57I,1,307473,People & Blogs
Dg--VBBuWhk,7,307130,Gaming
18thGW1YjRM,15,305868,Entertainment
YBT_rfVxY5A,23,304979,Howto & Style
Bze3VoLmTTs,4,304917,Howto & Style
flqzJnOehOU,0.0,304586,Music
cOaRPJQXFG4,3,304105,Music
KBlmLfHSKFs,18,303963,Pets & Animals
zmcGIBpgG-Y,16,303341,Travel & Events
fs_eQQZEZRY,5,302344,Education
ca3eYxZedD4,3,302084,Gaming
Q-KsToawMJE,10,301974,Music
1dQEfL2BfUM,28,301583,Entertainment
IOd0HGH6xKI,14,301204,Music
UDwDF6xgv7Q,4,301161,Entertainment
oyC4lLTOyL8,11,300577,Education
FVjXoM4DjTU,2,300506,People & Blogs
iNsTzqwwioY,30,300006,Education
L7pElZJaB2w,18,298762,Film & Animation
LtqHnoHMQOY,47,298736,Entertainment
1glTOFPECNI,6,298633,Comedy
QPn3lUhzaqM,16,298203,Entertainment
5KKszaZ4uOw,13,298119,Howto & Style
GdR-iTH_f-I,12,296922,Entertainment
JVapiOu7Hkc,0.0,295242,People & Blogs
fIElFIuzGLI,23,295222,Howto & Style
oU651Rj9QP4,35,294760,Comedy
C4ZN-2MrgBA,20,294729,Sports
8mFUhpKz01s,26,293835,Entertainment
OdJh_Q5XY4U,5,293780,Sports
CfyMD5rSK50,35,293698,Film & Animation
KMTJrFPie6w,36,293401,Comedy
VONVWm2X4JI,13,292528,Music
KXRYlfjlFLk,21,291940,Comedy
yBXcNcBnImc,15,291742,Autos & Vehicles
6rCBG57gQJ8,14,291698,Howto & Style
5O4h2x9NuTk,30,290758,Entertainment
1Xr-3eDioL8,19,290757,Sports
PUqi2P0ry6Y,36,290725,Entertainment
XZ-IYxacK3I,20,290217,Music
W60dqZCEpiY,4,290175,Music
Dlwf5u2BLAg,17,289992,News & Politics
sn_Sgcxg5PQ,14,289399,Entertainment
bGr7gouGzbg,25,288681,Sports
uJOCux8B_w0,18,288233,Entertainment
s_LxZx42sIk,12,287828,Education
JWISNlu63QU,12,287477,People & Blogs
"-PJaVBbRKcI",5,287354,Entertainment
Up09AUDzLVI,12,286704,Science & Technology
lWDWVDu01P0,15,286574,Science & Technology
zorKvDiLbxw,6,286110,Entertainment
jGiqc3HSxEg,13,285789,Education
qxXZF60EPdM,1,285687,Music
WUxZCvYkwss,28,285290,Entertainment
bi1wcqsFoCs,23,284933,Entertainment
7HJw7_fmwjY,38,283745,Comedy
eHIY3HNNqzM,17,283206,Music
Hxkf1E4Uz9Y,5,283045,Entertainment
ArVEH6KS6dA,24,282062,Music
fc5tIKFDy1s,0.0,281793,News & Politics
MgMLdq9DnNc,15,281689,Howto & Style
IrmTRb2Ar1I,14,281589,Film & Animation
jHBQDOabJLc,6,281108,Entertainment
hSXf6ozQEwo,39,281064,Entertainment
4yG_k2Zlw7Y,11,280219,Film & Animation
nRJuIrO9GaU,29,279691,Comedy
KnQrvQep5Eg,24,279591,Sports
OtkMzh9lilI,21,279563,Comedy
lU9xmWHBTXA,38,279265,Gaming
wqS9QwOIH3s,9,279155,Howto & Style
4j-ED6tL85o,24,278534,Music
M-9A1Ysq9RE,40,277507,Sports
4Ibn7DeBS-Y,0.0,277446,Entertainment
OQ8v_KUS0Qg,12,277199,Entertainment
iLp0CQRLgfQ,13,276632,Sports
66kn6Dcr12E,11,275733,Music
TdjAJeUy0zM,16,275436,Science & Technology
zxjv0lo8bU8,11,275408,Sports
4pq_VGpPooM,12,275055,Gaming
7fm7mll2qvg,5,274981,Music
4WaNHlisU4c,37,274425,Sports
XHkAjUVoQME,4,274032,People & Blogs
CjjQ-T2n8S0,30,273841,Entertainment
lHG6I6Ec4yA,21,273640,Film & Animation
JE03bUlN0rM,5,272086,People & Blogs
36PDeN9NRZ0,19,271796,Film & Animation
kn073_61fpc,5,271210,Howto & Style
M39tO96E6B0,16,270920,Comedy
FQUmz9QxtFc,23,270057,Comedy
yabSoxBzo4A,17,269270,Howto & Style
Pi2a8oxh-kg,4,268943,Entertainment
B3jbfLe2ZZs,11,268828,Music
nyVsiKX8ojQ,0.0,268687,Music
7YoMGxBa0bw,8,268492,Gaming
kmH6rve3qF0,8,268058,Entertainment
oUingTdSjC4,24,267976,Sports
h_GwO10HroY,31,267555,Music
MJGkm0UwNRk,25,266231,Entertainment
R8QG7nf5IXQ,40,265906,Music
EVNYfoFcrZY,36,265679,Gaming
Ct_lrDNvxoA,15,265512,Film & Animation
UU7OcFBjNgc,5,265088,Gaming
Cy44KlXh6Co,13,265084,Music
DM-q4pEbxFQ,8,264922,Gaming
ic1kMoM_kPw,7,264839,News & Politics
Nsw5HuVGdBI,8,264070,Music
RYs08kX3Ih4,1,263147,Howto & Style
tH2U9_v7q9E,11,262936,People & Blogs
D_Rl7NSpp60,27,261875,Sports
mTf3Dcj5NPU,30,260738,Film & Animation
6l9go9X1EbE,18,260508,News & Politics
ymrTNoGnP5Q,0.0,260338,Entertainment
qQYou9xSKys,13,260334,Entertainment
Yhea380bYp0,6,260150,Music
zN_DJ3c2N28,9,259931,People & Blogs
6BF7IWpaZoU,0.0,259799,Film & Animation
N6hVmn9FM7o,1,259786,Gaming
8Jg90Lqg3VM,28,259428,Sports
mA4NVRV1FGU,24,258380,Howto & Style
HfIgfy0HJHU,40,258110,Entertainment
FaxqVBYVOVU,2,258037,Gaming
tIeXSCPBDsY,42,258018,Entertainment
"-GZZ-KSfuCw",23,256547,Sports
KKwmGuQaMfo,29,256461,Pets & Animals
aJqEx_t_9S8,36,256350,Entertainment
muYm5x8DyLA,0.0,255936,People & Blogs
B3S9H0129Rw,37,255483,Entertainment
OWvCCu2t6Ts,12,255394,Howto & Style
wQZ95eZQtBE,33,255303,Entertainment
1_Nr0hrjR24,4,254737,Science & Technology
pVgx8pYpwRE,7,254444,Music
FjqBekVMwjQ,18,253060,Entertainment
s9STSzi4iPI,31,252858,Sports
HHauPi8CS4k,26,252463,Pets & Animals
o4fHlldbRHo,12,251872,Comedy
NXNM0dTzHOE,13,251634,Music
Vctcsa8Slxo,20,251152,Entertainment
OTu9N40E_MI,12,251064,Film & Animation
RzK4sqmgimk,19,250874,People & Blogs
Nrt8lWPEEgM,0.0,250861,Comedy
Qf24J2Twws4,18,250759,Music
o6TJFM0JDU0,34,250326,Gaming
HlRd9Zy25zo,12,250021,Entertainment
s2GLaxXMVq4,5,249857,Gaming
hW9ScsV6QJ0,28,249109,Music
17wT_2StvnM,5,249023,Sports
oJ_g5fUxtQo,29,248771,Entertainment
f2rWMFf-pUM,31,248675,Entertainment
McenDl9NdYE,18,248403,Gaming
VygnE7XlWJc,5,247997,Gaming
LO0FwPXJbi0,6,247537,People & Blogs
Ihci78IBvzY,18,247275,Sports
gImQUUb8cU4,59,246889,People & Blogs
zwEn-ambXLw,13,246809,Music
EwIe8nLwZMY,34,246797,Entertainment
RoYzoe0FHMg,8,246434,News & Politics
ssbOzbL1SJQ,15,246054,Entertainment
w9JQf4Lw46g,27,245875,Entertainment
qZwEZOuSEI8,0.0,245811,Music
yLdav-8af6g,44,245263,Film & Animation
OR2qX1oQd2g,18,243760,Music
"-yMXWp-Fh3g",18,243634,Howto & Style
h1-AXcb5j18,14,243244,Film & Animation
r9Dh46PLjOY,24,242905,Entertainment
0ldBURP-cWo,0.0,242354,Music
yI2k6OKsSVw,19,242099,Howto & Style
EYeIEou-5kg,16,242095,Film & Animation
qYmPNNvfawM,2,242069,Gaming
7-7mW9daU5E,7,241787,Gaming
mjtn3EEG65Q,0.0,240891,People & Blogs
QqJZxmU-iZM,35,240837,Comedy
W187SzNVGvc,22,240545,Music
dIPu12KHIDo,46,239907,Entertainment
5Kk5QxB9lWk,15,239613,Comedy
FUMpp2Rqpnw,6,239358,Entertainment
urkiePoszu4,12,238405,Entertainment
mjBIsBPG1N8,19,238028,People & Blogs
ZNsvGhLM42c,35,237623,Comedy
moLKl5PzZLc,4,237563,People & Blogs
Y3UA5Qf1pt8,21,237287,Sports
PIRSVcRIjq0,31,236604,Gaming
ILZ7Oy3gM5U,2,235620,Film & Animation
ki-Afm4arC0,15,235468,Music
WX_0qCyFaeM,8,235449,Music
4diqg8_3a-0,12,235081,Howto & Style
x8DegXNFOns,20,234662,Pets & Animals
gzVTDKK-EKM,4,233822,People & Blogs
"_hTTvO50QTs",5,233679,News & Politics
puREqwXzyCI,19,233540,Comedy
2m2HLU5uVwg,0.0,232589,News & Politics
SMBXARpIqME,25,232406,News & Politics
58sRIu0PUok,22,231182,Sports
I92OeEHWmTc,15,230114,Music
r9C7Grxk4bU,49,229148,News & Politics
8HvwNOSnveE,32,228667,Education
zGN8ghHMaKw,20,227836,Sports
v1pN6cj8TuE,20,227512,People & Blogs
wwVOmTImfLA,35,227101,Entertainment
Jb3xzXyNh8I,21,227091,Gaming
Vlv_rWiwp-0,9,227074,People & Blogs
lJM8qqEy35c,8,226775,News & Politics
S1XtMT9ER0o,7,226551,Music
ozkqm2ifMw8,26,226317,Music
26ZX7NbOhks,30,225986,Gaming
EAuQBaienc8,26,223483,Entertainment
6eB_iBslIfE,0.0,223133,People & Blogs
2S2qtGisT34,8,223109,News & Politics
s4_d8WWS7z0,0.0,222724,Entertainment
QlnMYbtEy2A,3,222638,People & Blogs
79dZ8JBTIL4,9,221771,Entertainment
4OdLgsZOM14,61,221521,Gaming
4FXO1Ydzkpk,26,221067,Entertainment
3XIV3mfc8S0,23,220664,Sports
FaJmopuuhZE,8,220332,Music
0GGbHtKmobQ,0.0,219083,Entertainment
0enOVnTDmqA,25,218541,Entertainment
"_bQbYmLAZ_k",48,218453,Gaming
mZpGOQ7tBKE,13,218153,Science & Technology
RlrVhzxV0A4,27,218040,Gaming
G2U_H5dFKH0,30,217825,Entertainment
rxwYxZSeCho,10,216931,Howto & Style
BYwrSAZzXEc,16,216925,People & Blogs
cntsqw7XOF0,28,216848,Music
mCcN8NVAB8A,0.0,216738,People & Blogs
VLuS34uhLJQ,13,216603,Howto & Style
r5JK6eEHwIQ,26,216491,Entertainment
7dhRpJ9ydiw,32,216042,Sports
bE89bMMO22I,39,215909,News & Politics
lojZXnH_978,6,215659,Entertainment
jrkhLuroyzg,13,215336,Gaming
SBH83sXfsP0,31,215117,Comedy
R0HwrrqTaiE,0.0,214315,People & Blogs
wqsu0vtxQWY,42,214223,Entertainment
25ibuwW4Dm4,31,214201,People & Blogs
Tl_Qfj8780M,11,213094,Music
9Ktmmjt8Tq4,3,212885,Entertainment
G4MTmN7n8Ks,8,212586,Howto & Style
buUazE5BR38,41,212295,Music
DBC04auZVcs,15,211841,Gaming
rll790aP60Q,8,211660,Music
2vJDniqV8V4,19,210975,Gaming
8cmrzeDJ8JM,32,210922,Sports
sVjXp_341NM,7,210457,Gaming
tT-lTxhW7pY,10,209811,News & Politics
NqYDzyIUfh0,21,209571,Sports
u5Jw7D-c3II,38,208585,Music
8DR0RhpKp2k,5,208474,People & Blogs
eLyGI14jDGA,21,207287,Sports
TKc65We4Yhs,10,207284,Film & Animation
Rm09nLK-Pg8,15,207265,Entertainment
Q_VeGFPY6BM,2,206482,Comedy
8ZivfJUezjA,20,206383,Howto & Style
Ns7h153aFb0,16,206165,Howto & Style
Plh2sfrbdlc,28,205177,Entertainment
2mrOcJNPxEc,32,204915,News & Politics
AVoe5SH_K8k,32,204806,Comedy
hYip_Vuv8J0,32,204496,Science & Technology
dmdlKqW6zII,12,204182,Entertainment
paRcIxlBq5c,1,203557,People & Blogs
nwPQVagUfrU,6,203399,Howto & Style
CofZ7xjGyI8,3,203210,People & Blogs
0EQuVfP-vXs,2,202376,Entertainment
w-n3YPSHv4s,13,202320,News & Politics
6EHbZKLkeMg,12,201928,Entertainment
JJWOLBw7tEY,8,201690,Entertainment
pHvXZLREt9E,11,201287,Entertainment
r_ho3R3LbHU,8,201264,People & Blogs
mSatYnXyXq8,23,200649,People & Blogs
c8ngetsBSGk,35,200556,Entertainment
31mjfjIkWiM,38,200232,People & Blogs
1_OVkSsH4NY,0.0,199781,People & Blogs
N8U2EPiEbZo,27,199723,People & Blogs
emELFiKMuf4,32,199670,Sports
BZyUEu1osf8,18,199638,Music
j6Z573n6-xU,30,199252,Entertainment
KUaIX_3W7GA,36,198697,Gaming
xVp2opnGrEA,25,198684,News & Politics
hTFdtso911s,26,198207,Entertainment
Klr7j6LmBXY,8,196312,News & Politics
UgolB_YLQGs,21,196052,People & Blogs
Mn-3c6of8t8,4,195706,Entertainment
CE7SkcoyVAI,27,195665,Film & Animation
x1QroTKqG8c,18,195637,Film & Animation
MaTSyJDoxPo,33,195542,Howto & Style
YInRqgNMLBc,14,195527,Sports
CSDHM6iuogI,0.0,194341,Science & Technology
UNtOI5RzCek,0.0,194293,Comedy
F6rBIWN8SsM,12,193184,Comedy
wgiW1uFZYr8,17,193162,Education
"-a12nTEcoqE",26,192909,Entertainment
FmYMq9EHhdE,11,192138,Howto & Style
WXlr35jV3cw,21,191321,Music
2Fdx4TcQFe8,14,190456,Film & Animation
qQFPikYSalg,22,190410,Music
sQc00uS6qjY,29,189996,Entertainment
4A-E6EJICvM,11,189801,Entertainment
wujdQNW6B5c,8,189274,Entertainment
yRTRm9RrVaM,24,189270,Entertainment
iptUNUFdyas,6,189192,Entertainment
dl7tsRkAD7w,38,189148,Comedy
L9FA9U4s3Tg,12,189038,Music
uERIXLWeik0,13,189034,People & Blogs
8U88dHTfDiA,18,188573,Comedy
N40CC9Wzd9A,6,187910,People & Blogs
f9KnpxU2LNU,7,187417,Gaming
NoyaSowvcJw,32,187085,Entertainment
hUDAcPr9dQs,28,187070,Entertainment
F_thvMnIxEM,18,187030,People & Blogs
JD40Q9esDws,9,185923,News & Politics
nRRBajXoN4M,16,184630,Film & Animation
qIXvh9rXWJs,28,184566,Entertainment
BWhqHJtvbPo,28,184226,Entertainment
Djxjmq9pvrM,21,184115,Howto & Style
UM_3NQtO9BE,35,184112,Comedy
2cosj7UeQoY,21,183679,Music
FtB3YSdLQR4,34,183668,Entertainment
eeOnYPobY_g,22,183553,Music
3BEpWWxPXSU,28,183473,Music
RYXGWpH3ZvQ,25,183396,Entertainment
MjttubnVpqg,8,182837,Entertainment
L424fq8RICQ,0.0,182791,Music
q57eQqq9-IA,43,182776,Gaming
hsLcTO2a0Ec,10,182670,Film & Animation
7cql4KuraEo,31,182597,News & Politics
l-2xdJWnDv4,12,182343,Music
Swtha2lg-xI,41,181883,Gaming
QfuOtGLfg04,4,181775,News & Politics
WY_l86QcMmA,22,181615,Entertainment
v_CnHkclnC8,34,180962,People & Blogs
KweizHAroUU,10,180322,Entertainment
j26WyjSo1dE,29,180296,Comedy
ty-AFKiiTRA,4,179808,Music
za_7j4vSRyA,4,179323,Music
6epjkX1sr2M,20,179201,Howto & Style
ZcTZJiBTCXA,21,179186,Music
TUv06BScsp0,8,178431,Entertainment
If75XsbYCZw,25,178097,Film & Animation
z7VBtM7clT4,28,178045,Entertainment
DOEgxMcRm1c,31,177434,Sports
PkIKCdT-f6o,41,177202,People & Blogs
sOIBkZsGb0A,19,177062,Comedy
d6awT91VKUw,40,176914,Entertainment
KSbHlycTciM,3,175955,People & Blogs
2MxAwOC_o5w,27,175851,Entertainment
FTldNZ7V8ls,19,175802,Comedy
CHLdNpzdXIY,2,175730,Music
oj8JK6c5x3M,36,174836,Entertainment
QU8g0XNyHRw,9,174799,Music
lyqww9P7qyw,19,174643,Music
JgByDCdtNE8,18,174569,Entertainment
45tSUnisIos,18,174504,Pets & Animals
q6xkWA0Qi98,14,174354,Comedy
mHL8xhktzDc,4,173634,Music
exLJr1ScSKY,1,173038,People & Blogs
rgyPpsX2B0g,5,172785,News & Politics
XTTf2fmh_QM,13,172410,Music
y8dm1IbpMj4,14,171873,Entertainment
aEEPQK96aDU,0.0,171804,Gaming
"_804kr2rMrQ",11,171794,Music
GBhrvR838Ag,7,171463,News & Politics
uN9zBcweN4M,19,170797,Sports
3yt4JsB9psg,31,170662,News & Politics
BPyNxoVJsr4,27,170441,Entertainment
wLZIWQnACjc,35,169760,Comedy
Blgj9YbU9ww,23,169535,People & Blogs
TNRrY8m71u4,20,169120,Howto & Style
RtvUoab88UE,14,169099,People & Blogs
"_9wK8hVvjAU",28,168625,Sports
g2GbkH12xMg,30,168486,Entertainment
hj44lITeFHk,29,168472,People & Blogs
1x_5E3gquFo,11,168312,Sports
QClzlZTXj4Y,4,168228,Music
tJoAYpurA6k,6,168193,News & Politics
3rVFuscWyC8,42,167929,People & Blogs
rL4WkebTT_U,8,167920,Entertainment
lyfRkPDZuz8,21,167723,Entertainment
cJzOUbYrQiY,25,167453,Music
jcNwBdJd1aI,4,167441,Entertainment
jrfsschAssI,11,167391,Entertainment
rLNK3wi44WU,0.0,167375,Comedy
GJCJme9ILPs,32,167318,Gaming
aydY1eiGjgs,50,167263,Entertainment
nt7b-Qp34hk,8,167248,Comedy
vEhoc_zGeN0,33,167216,Entertainment
k3PEl45DjkA,27,167142,Entertainment
hq9SEUlkZ5s,13,167077,Howto & Style
S-iiG3-4FJ8,13,166971,Howto & Style
ijJPFowBsBc,38,166741,People & Blogs
rXqh6AcIb-c,41,166184,Comedy
tSjvx_c4meE,19,165847,Howto & Style
7keZTcdouoY,0.0,165610,News & Politics
YWE9YX-Km-M,21,165111,Howto & Style
6uBuxJXlWrQ,8,164979,News & Politics
weebcQPRGUE,15,164817,Pets & Animals
Rhnp3tMFaS0,2,164766,People & Blogs
VeDIOvlN2Gg,20,164746,Entertainment
g309T2rLOKk,5,164680,Entertainment
kNOTqGpcDw0,13,164498,People & Blogs
TwUaijHsNF0,22,164162,People & Blogs
HMvx0NbQ-Y0,29,164061,Sports
w7m0T370Dkk,40,163907,Entertainment
P1nCVWBTays,4,163750,Music
qECkYR4sjJE,2,163745,News & Politics
wjy9Jgnjv6U,46,163639,Sports
ILDMJavIY-k,20,163553,Film & Animation
dqkEniTFTH0,16,163538,Film & Animation
Ei6AtHXJ9dg,0.0,163348,Comedy
7DLKv39MLbg,12,163048,People & Blogs
eT2D50_pgUU,35,162847,Gaming
51tc6o12uqA,41,162834,People & Blogs
8diVDS4qW6I,4,162165,Music
HJBqbRMUOaI,7,161945,Music
7SxLRFuEuLE,6,161630,Sports
"_wM_jY_rass",0.0,161624,News & Politics
ZzStPviPY90,9,160936,Entertainment
pwnsGOlcdvI,20,160489,Howto & Style
ZBM7DYktEyo,36,160121,Film & Animation
jCAuNTEO52A,24,159911,People & Blogs
dIjms29rFA0,4,159656,Entertainment
icqp_XDH_BI,11,159593,Howto & Style
0gLsukihjVg,3,159557,Gaming
"_qEfXjdZrWg",6,159488,Music
3QeRZj3LhS4,22,158197,Entertainment
SMAysGggM_g,37,158106,Sports
Yp5R84V1bDU,8,157951,Entertainment
e9nFy2DREw8,22,157935,News & Politics
4SANXNco_y4,29,157833,Music
yqFIrrcmsJI,34,157337,Entertainment
eaNCTyuvVrQ,21,157281,Howto & Style
"_JbpTEtGTz8",9,157177,Film & Animation
eIG1Ix-3gdc,14,156896,Entertainment
4L43VVORo5c,18,156359,Science & Technology
MU29Wqg_BVo,33,156307,Travel & Events
COeinmZMYaQ,37,155706,Entertainment
SLzq5EZDteA,15,155655,Entertainment
gvYVO6vWm2Y,2,155541,People & Blogs
ms9j25XkYoU,0.0,155219,Comedy
j5AILysDDTI,1,154978,Entertainment
PNsUgvkjviY,28,154944,Music
mPg__kEZ6YM,0.0,153833,Film & Animation
47_BVBakJqY,36,153824,Gaming
Kx90AspFmEA,22,153749,Howto & Style
tjVJgR4OrgM,8,153742,News & Politics
TKddxONWn78,6,153728,News & Politics
59yWucSYhO0,11,153652,People & Blogs
bcSFnVQg47o,12,153123,Sports
dkUF_rHF-K8,15,153032,Gaming
Q4FZi6_DUO8,9,152875,Howto & Style
